title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
It was ok....,3.0,"Jun 28, 2023","9-6 Work Schedule Great Insurance Coverage (medical, dental, etc.)","Shady District Management Practices Favoritism Stupid Insurance ""Requirement"" Push Can't Become District Manager Unless You Move To Another District Entirely","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Incredible Culture,5.0,"Apr 24, 2023",I have been with the company for quite some time now and was always worried that as we grew the culture would change. It has not changed and is largely responsible for why we are so great as a company and why we have such long-standing employees,There are none that I can think of.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Review,4.0,"Jun 30, 2023",-The manager's discount -Flexible off days -Great teamwork dynamic -Supportive and knowledgeable team leaders,"-Some of the customers are ""interesting"" -Short staffed at times -Explaining rate increases to customers","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
company culture,1.0,"May 6, 2023","I have always been impressed with the company culture at extra space. Having worked here for 9 years now, the company has continued to stay close to its cultural values creating a great place to work and grow.",We are very selective in who we hire into our teams which is a strength but also can make it hard to hire at times. We do not want to hire anyone that does not fit into our cultural values.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company To Work For,5.0,"May 6, 2023","Extra space has a great support system. I have never worked for a company like this, they truly do embody their core values!",I haven’t found a con in over 3 years of working for them,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"May 31, 2023","This is a great place to work, always busy with customers or tasks. Never a dull day.","Sometimes you have to deal with unhappy customers, but its always a rewarding feeling to help make their day better.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
ESS rating,4.0,"May 15, 2023",Great employees to work with.,"Store needs a major face lift, in and outside of facility. Technology is behind the times and the rate increases are very excessive.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Jul 23, 2023","Culture, Growth Potential, Organization and Career Flexibility",None to speak of at this time,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Integrity - Passion - Diversity,5.0,"Jun 2, 2023","Work life balance, excellent health care benefits & paid vacations!",Summer heat - outside unit clean up.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Growth,5.0,"Jul 14, 2023",Fantastic opportunity for growth and development based on individual performance.,More upper midwest stores needed,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Come Get Extra with Us !!,4.0,"Mar 12, 2023","Culture, Work life balance, Peers",Pay - definitely the Pay,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
,5.0,"Jul 13, 2023",Great People! Everyday is different.,None that I can think of.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good Life/Work Balance,5.0,"Jul 31, 2023",-Pay -Good Work/Life Balance -Benefits,None that i can think of,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Favorite place to work,5.0,"May 15, 2023",Absolutely love the support and guidance from upper management. Team building and team players is what this place is all about. Perfect balance and home life is important.,Marketing has some issues when it comes to setting up new accounts with vendors.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Solid company with internal growth opportunities,5.0,"Apr 4, 2023","Strong interdepartmental cooperation, lots of resources - both financial and manpower - available to you, lots of work in identifying and developing folks along career path, good company culture, hybrid work schedule, constant focus on improving company performance, onsite fitness facility.","No full-time remote work option available, PTO not the most exceptional.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Caring,5.0,"Apr 4, 2023","I have been with the company for almost 8 years. During that time we have seen many changes, but through it all Extra Space Storage continues to keep it's employees at the forefront, showing care, concern, and loyalty throughout.",No Stock options available to us in the field.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Apr 21, 2023","Responsive management, Bonuses, Annual Performance Reviews, Career Support, Upward Mobility without "" move up or move out"" mentality, Diverse workplace environment, Fast paced with out being exhausting and STRONG commitment to a positive work/life balance",Staffing shortage can make scheduling a challenge.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good Work Environment,5.0,"Mar 9, 2023","I came to ESS after a career of more than 30 years in retail grocery. This is a nice change from the daily hustle of a grocery store. Fellow associates are great, District and Store Managers were helpful in my transition to a different work environment. Upper management seems to genuinely care about this business and employees who work for them.",I have no real cons about working here.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
New Adventures,4.0,"Jul 26, 2023",Working with 2 great companies combined in one,A lot of info at once.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Work/Home Balance,4.0,"Mar 20, 2023",Work schedule. Job is not difficult.,"Insurance is expensive, and basic.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Teamwork Everyday,5.0,"Jul 13, 2023",Love the teamwork that is shared daily,Not much overtime for employees that would like to work it,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Used new staff to cover for Managers,2.0,"Feb 27, 2023",The schedule could be beneficial to people who don’t like early mornings.,New Assistant managers are expected to work at any location in the district. This can be stressful and confusing as you are constantly in new facilities covering for managers on their days off.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company to Work for!,5.0,"Jul 13, 2023",Company Culture Work/Life Balance Compensation/Benefits,Nothing that I can think of at this time.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
True,5.0,"May 31, 2023","People and Values. The people are incredibly kind and welcoming, and everyone strives to live company values. Work/life balance is understood and supported.",There have been times when senior leadership could communicate more quickly or efficiently.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Supportive Team's,5.0,"Apr 24, 2023","Good pay, Full-time, Great Teamwork and supportive coworkers, Good benefits, Opportunities to get promoted quickly,",As an assistant we travel to all different stores and if were short staffed it can get a bit overwhelming when we are last minute pulled to another location then we are scheduled at repeatedly.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work!,5.0,"Apr 28, 2023",This is my 12th year here at ESS. I can honestly say without any reservations this is the finest company to work for. The level of caring displayed by upper management is unparalleled.,There are no cons in my opinion.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Jul 11, 2023",Great company to work for. Great work / life balance,Downsides are unreasonable expectations from upper management.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra Space Storage is a great place to work.,5.0,"Jun 5, 2023",Teamwork. Limitless potential for growth. Great benefits.,Cleaning up after other people. Usually working alone.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
I sometimes wish I had passed away in my sleep than have to go to work lol.,2.0,"Sep 9, 2014","Covered parking area, working by yourself sometimes. Getting a day off during the week to apply to and interview for better career opportunities. Monthly incentive bonus, its not much but it's something.","Error prone software, everything you do is scrutinized, we have meetings and they tell you it's ok to do something, but a month later you have to explain why you did the thing they told you it was ok to do. Inept lazy site managers. Pay is pretty crummy considering , I am cutting locks, being a janitor, selling merchandise, renting storage units, making delinquency calls, making unnecessary follow up rental calls, calling/harassing reservations and leads 5 times in 3 days. The incentive bonus.... The sites where the manager lives on site don't pay for rent, electricity, heat or water, but get 35% off the top of the monthly incentives. Only 4 paid holidays, they whine if god forbid some reservation shows up 5 minutes to close on a holiday, and the person than proceeds to make 2 more additional reservations and you have to show them all the units until they finally decide on the unit they want, and by 6:45 pm on memorial day you finally get to leave, but have to explain why you were there 45 minutes past closing time.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
